"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","label_gene","significance","modality"
0.0234499412685233,0.0117452535145013,0.125,0.25,1,"CRLF2",NA,"NS","transcripts"
0.0235696561902036,-0.516245636627933,1,1,1,"CASZ1",NA,"NS","transcripts"
0.023719140211303,0.00166996844025746,0.125,0.375,1,"GLDC",NA,"NS","transcripts"
0.0237224362227275,-0.393632041960336,1,1,1,"RC3H2",NA,"NS","transcripts"
0.0237577376903315,0.0067476854667694,0.125,0.625,1,"NAALAD2",NA,"NS","transcripts"
0.0238132410480241,0.0510068808981952,1,1,1,"PEBP1",NA,"NS","transcripts"
0.0238466606382957,0.238463517828176,1,1,1,"SVIL",NA,"NS","transcripts"
0.0238720778526324,0.0130669137809742,0.25,0.75,1,"C19orf33",NA,"NS","transcripts"
0.0239123649966342,-0.43546967958037,1,1,1,"NSUN5",NA,"NS","transcripts"
0.023963019788687,0.374453711010195,1,1,1,"NPDC1",NA,"NS","transcripts"
0.0239908496070906,0.174051805747446,1,1,1,"P4HB",NA,"NS","transcripts"
0.0240733799432189,0.0262427992348666,0.375,1,1,"DAB1",NA,"NS","transcripts"
0.0241180641450045,-0.446662787984186,0.875,1,1,"SLC12A6",NA,"NS","transcripts"
0.0241209532692478,0.141576073775362,0.875,1,1,"SGO2",NA,"NS","transcripts"
0.0242043095373283,0.013421278283305,0.25,0.875,1,"MGARP",NA,"NS","transcripts"
0.0242133010813403,-0.284952144158769,1,1,1,"EMC8",NA,"NS","transcripts"
0.024404649227706,-0.256656001030098,1,1,1,"ZNF134",NA,"NS","transcripts"
0.0244580337602862,0.00563890659228106,0.125,0.75,1,"TBC1D12",NA,"NS","transcripts"
0.024496791682619,0.139166783915428,0.875,1,1,"MICALL1",NA,"NS","transcripts"
0.0245256425767296,0.135764186390344,1,1,1,"HSDL1",NA,"NS","transcripts"
0.0245861901276681,-0.292505515105133,1,1,1,"ZNF431",NA,"NS","transcripts"
0.0246158133327136,0.149902298316198,1,1,1,"SRPRB",NA,"NS","transcripts"
0.0246848221440721,0.00894487580611791,0.125,0.25,1,"C1QTNF9B",NA,"NS","transcripts"
0.024757763883411,0.104034352484348,0.75,1,1,"ZNF319",NA,"NS","transcripts"
0.0247625459654783,-0.00404039370451814,0,0.625,1,"DNALI1",NA,"NS","transcripts"
0.0247784278899377,-0.00293346542021355,0.125,0.75,1,"DCDC2",NA,"NS","transcripts"
0.0248355954157471,-0.00714471883298229,0,0.875,1,"ADAM11",NA,"NS","transcripts"
0.0248421252343698,0.00214989168632274,0.125,0.625,1,"MFAP2",NA,"NS","transcripts"
0.0248508135067164,-0.503445177435155,0.875,1,1,"FUT11",NA,"NS","transcripts"
0.0248520328113367,0.00170833458492137,0.125,0.875,1,"PPFIA4",NA,"NS","transcripts"
0.0249879055237483,-0.339555684902036,0.875,1,1,"IFIT2",NA,"NS","transcripts"
0.0249902385058733,-0.00408049784411757,0,0.625,1,"FAM180B",NA,"NS","transcripts"
0.0249902385058733,-0.00408049784411757,0,0.625,1,"KRT81",NA,"NS","transcripts"
0.0250291598332886,-0.234724940415796,0.875,1,1,"TRIM25",NA,"NS","transcripts"
0.0250318279573015,0.000873644484794767,0.125,0.75,1,"GLIS1",NA,"NS","transcripts"
0.0251315260962001,-0.189650854556512,0.25,1,1,"TOX2",NA,"NS","transcripts"
0.0252376582558714,0.0353512827601943,0.375,0.875,1,"TNFSF4",NA,"NS","transcripts"
0.0253057777071004,0.0467731657171933,0.5,1,1,"TNS4",NA,"NS","transcripts"
0.0253656748796803,0.0935949237082547,0.875,1,1,"CD99L2",NA,"NS","transcripts"
0.0255074214826902,0.0169961344270328,0.125,0.75,1,"DUSP15",NA,"NS","transcripts"
0.0255105380536979,-0.00582383546979148,0,0.75,1,"CCDC175",NA,"NS","transcripts"
0.0255540295438323,-0.00675272957151929,0.125,1,1,"WFIKKN1",NA,"NS","transcripts"
0.025556924112364,-0.00568150269137346,0,0.75,1,"NICN1",NA,"NS","transcripts"
0.0255962189443327,-0.00587440067672551,0,0.75,1,"ANKRD18B",NA,"NS","transcripts"
0.0256604872690293,-0.00556628969708495,0,0.75,1,"BCL2L10",NA,"NS","transcripts"
0.0257242842115983,0.0344611069352108,0.25,1,1,"RAD54L",NA,"NS","transcripts"
0.0257737663756416,0.0094102391670825,0.125,0.25,1,"PLCB4",NA,"NS","transcripts"
0.0257977568662269,-0.288402532390233,1,1,1,"PATZ1",NA,"NS","transcripts"
0.0258027320663649,0.191058513091494,0.75,1,1,"METTL24",NA,"NS","transcripts"
0.0258045199718882,0.0606959449468367,0.25,0.875,1,"MAP3K15",NA,"NS","transcripts"
0.0258319768978228,-0.00400925302919575,0,0.625,1,"SLC26A4",NA,"NS","transcripts"
0.0258660353516423,-0.00563384072201334,0,0.75,1,"WDFY3",NA,"NS","transcripts"
0.0259998414105728,0.0496829728074379,0.25,1,1,"MAST1",NA,"NS","transcripts"
0.0260236912998736,0.27904009757626,1,1,1,"D2HGDH",NA,"NS","transcripts"
0.0260242088280803,-0.288461917454787,0.75,1,1,"URB2",NA,"NS","transcripts"
0.0260381963884328,-0.193266696021567,0.625,1,1,"NT5M",NA,"NS","transcripts"
0.0260447228183555,-0.253574795660643,0.875,1,1,"APOA1",NA,"NS","transcripts"
0.0260777539700751,0.00292164376231074,0.125,0.25,1,"TMC5",NA,"NS","transcripts"
0.0261114018869455,0.0542423689410612,0.125,0.375,1,"LRRC10B",NA,"NS","transcripts"
0.0261878318080253,0.00289982444501202,0.125,0.25,1,"LHB",NA,"NS","transcripts"
0.0261941215111499,0.220989751242171,1,1,1,"INPP5E",NA,"NS","transcripts"
0.0262037935118456,-0.00412383011721751,0,0.625,1,"ZBED9",NA,"NS","transcripts"
0.0262179821472396,0.129343549958604,0.875,1,1,"ANKHD1-EIF4EBP3",NA,"NS","transcripts"
0.026294371575927,0.00295452867813317,0.125,0.25,1,"PLGLB2",NA,"NS","transcripts"
0.0262955826742298,0.0030399825962304,0.125,0.25,1,"COL4A3",NA,"NS","transcripts"
0.0263588298894392,-0.00592893159362085,0,0.75,1,"TMC2",NA,"NS","transcripts"
0.0263662848065038,-0.216594618498322,0.625,1,1,"ZNF79",NA,"NS","transcripts"
0.0263856091396803,-0.00555941644797731,0,0.75,1,"LRRC66",NA,"NS","transcripts"
0.0264055888452138,-0.00425368452793196,0,0.625,1,"TAF1L",NA,"NS","transcripts"
0.0264983284608184,-0.000528077057382781,0.125,1,1,"ASB14",NA,"NS","transcripts"
0.0265183529748457,0.00303637118023214,0.125,0.25,1,"SLC5A11",NA,"NS","transcripts"
0.0265635318368978,-0.00797681219838919,0,1,1,"GRIN2D",NA,"NS","transcripts"
0.0266449641623821,-0.00225404942735841,0.125,0.625,1,"VENTX",NA,"NS","transcripts"
0.0266799413354857,0.0031543710710249,0.125,0.25,1,"HEATR4",NA,"NS","transcripts"
0.0268065287280934,-0.769987858380337,0.75,1,1,"KLRF1",NA,"NS","transcripts"
0.0268479768243056,0.00319817308335546,0.125,0.25,1,"OBSL1",NA,"NS","transcripts"
0.0268610164724025,0.00315797739509449,0.125,0.25,1,"ITGB8",NA,"NS","transcripts"
0.0269054028029768,0.0448101123391962,0.25,0.875,1,"TMEM38A",NA,"NS","transcripts"
0.0269198339526243,-0.25143303869931,0.375,1,1,"CAMSAP1",NA,"NS","transcripts"
0.0269689207954848,-0.0042334742265373,0,0.625,1,"DIO3",NA,"NS","transcripts"
0.0270100396606677,0.0624542255966629,0.375,0.75,1,"TLCD2",NA,"NS","transcripts"
0.0270212805400648,0.0470275618558715,0.5,1,1,"MUC1",NA,"NS","transcripts"
0.0270322675458051,0.0244859594973432,0.125,0.75,1,"PNMA6A",NA,"NS","transcripts"
0.0271429920506109,-0.341927944598409,1,1,1,"RAC1",NA,"NS","transcripts"
0.0272090491488435,0.00248442582971231,0.25,1,1,"ACER1",NA,"NS","transcripts"
0.0272723603859967,-0.521342013707348,1,1,1,"CRTAM",NA,"NS","transcripts"
0.0272837398438592,-0.00424604327928257,0,0.625,1,"FUT2",NA,"NS","transcripts"
0.0274916616537841,0.0984194049240472,1,1,1,"TMED4",NA,"NS","transcripts"
0.0275015960900699,-0.00426267915404033,0,0.625,1,"C1QTNF2",NA,"NS","transcripts"
0.0275015960900699,-0.00426267915404033,0,0.625,1,"CHRM5",NA,"NS","transcripts"
0.0275333241728342,-0.218331249261403,0.375,1,1,"CD9",NA,"NS","transcripts"
0.0276450774528158,-0.00427316981704129,0,0.625,1,"CETP",NA,"NS","transcripts"
0.0276542838980684,-0.172140819338209,0.125,1,1,"REG4",NA,"NS","transcripts"
0.0278009619886191,-0.282162838217106,0.875,1,1,"MYO15B",NA,"NS","transcripts"
0.0278766826823434,0.358749922680925,1,1,1,"PBXIP1",NA,"NS","transcripts"
0.0279788333187584,0.0765072433768174,1,1,1,"PRPF19",NA,"NS","transcripts"
0.028061705976058,-0.00631407343714807,0,0.75,1,"DEGS2",NA,"NS","transcripts"
0.0280987553156078,-0.180392555783801,0.75,1,1,"EDARADD",NA,"NS","transcripts"
0.0281075874027182,0.0411890053197927,0.125,0.75,1,"FZD5",NA,"NS","transcripts"
0.0281124989068499,-0.124091158083523,0.125,1,1,"TPX2",NA,"NS","transcripts"
0.0281717940969401,-0.0062097586064529,0,0.75,1,"GALNT18",NA,"NS","transcripts"
0.0282399034053006,0.0595698669118327,0.375,0.5,1,"SEMA5A",NA,"NS","transcripts"
0.0282782119970892,-0.00424928675633574,0,0.625,1,"MAP6",NA,"NS","transcripts"
0.028318375349962,0.12059571565018,0.5,1,1,"EFHC2",NA,"NS","transcripts"
0.0284816204065255,0.0310062365210242,0.375,1,1,"ADGRB2",NA,"NS","transcripts"
0.0285107957178647,-0.240734729063199,0.5,1,1,"NAT14",NA,"NS","transcripts"
0.0285273062952483,-0.00428938508961219,0,0.625,1,"VSTM2B",NA,"NS","transcripts"
0.0285287924180591,-0.00432776128963663,0,0.625,1,"CCDC170",NA,"NS","transcripts"
0.028644753510078,0.224226796215698,0.875,1,1,"TNFRSF18",NA,"NS","transcripts"
0.028647956589218,-1.55353456325891e-05,0.125,0.5,1,"HSD11B1",NA,"NS","transcripts"
0.0286797354256616,-0.00722227735166747,0,0.875,1,"GBP6",NA,"NS","transcripts"
0.0287510786770637,0.0918966540576474,1,1,1,"RPL5",NA,"NS","transcripts"
0.0288317461911773,-0.00431686785354479,0,0.625,1,"ADAM29",NA,"NS","transcripts"
0.0289518148068973,0.00406316368504189,0.25,1,1,"KLK14",NA,"NS","transcripts"
0.0290029034486653,0.162559304094974,1,1,1,"LDHA",NA,"NS","transcripts"
0.0290619124010839,-0.00433350291164158,0,0.625,1,"APBA1",NA,"NS","transcripts"
0.0292319600668947,0.017831276213077,0.125,0.75,1,"GLI1",NA,"NS","transcripts"
0.0292373240502809,0.0155709354415627,0.125,0.875,1,"ZSCAN10",NA,"NS","transcripts"
0.0293841722136537,-0.266148534681753,1,1,1,"WRN",NA,"NS","transcripts"
0.0294087515463475,0.0044161261924911,0.25,1,1,"NPIPB12",NA,"NS","transcripts"
0.029419906629408,-0.00418170637715898,0,0.625,1,"TRPC5",NA,"NS","transcripts"
0.0294552586249374,0.00157382291700037,0.125,0.75,1,"IGSF10",NA,"NS","transcripts"
0.0295475889916709,-0.339327958249441,1,1,1,"LYN",NA,"NS","transcripts"
0.0296054671107727,0.107666960804922,0.875,1,1,"AP4S1",NA,"NS","transcripts"
0.0296271948775981,0.30128896614469,1,1,1,"HOOK1",NA,"NS","transcripts"
0.0296627716458643,0.137259474265001,1,1,1,"MAZ",NA,"NS","transcripts"
0.0296915249790522,-1.07808142317426,0.625,1,1,"FCGR3A",NA,"NS","transcripts"
0.0297152783915086,0.0469214702537903,0.375,1,1,"GCK",NA,"NS","transcripts"
0.029799872224276,-0.00603394607949159,0,0.75,1,"AK8",NA,"NS","transcripts"
0.0298113445630546,-0.494375647734181,0.875,1,1,"MTSS1",NA,"NS","transcripts"
0.0298738683066917,0.268067483267243,0.875,1,1,"IFI44L",NA,"NS","transcripts"
0.0299741726618257,-0.00277198090290165,0.125,0.625,1,"GLUD2",NA,"NS","transcripts"
0.0300602034113739,-0.00442610866186177,0,0.625,1,"MEIS1",NA,"NS","transcripts"
0.0301906251546037,0.128696120324595,1,1,1,"TSNARE1",NA,"NS","transcripts"
0.0301977987060559,0.0980098110538954,1,1,1,"FAM193A",NA,"NS","transcripts"
0.0302063458108766,-0.00566055287887002,0,0.75,1,"COX6B2",NA,"NS","transcripts"
0.0302108115942879,-0.407656482618178,0.625,1,1,"CD79A",NA,"NS","transcripts"
0.0302594212139258,0.165216198989224,0.875,1,1,"ASTN2",NA,"NS","transcripts"
0.0302613177553089,0.00339466404517941,0.25,1,1,"MANSC1",NA,"NS","transcripts"
0.0304306679675088,0.22896806581393,0.75,1,1,"EDA",NA,"NS","transcripts"
0.0304338632474364,0.0435428731179788,0.375,0.875,1,"FGD2",NA,"NS","transcripts"
0.0304551018127844,-0.00768728719722267,0,0.875,1,"RUNDC3A",NA,"NS","transcripts"
0.0304694935548648,0.0164652557564016,0.125,0.875,1,"MBD3L1",NA,"NS","transcripts"
0.0306568085888553,-0.000552952643094073,0.125,0.5,1,"EFCC1",NA,"NS","transcripts"
0.0307011328097282,0.0364936389386394,0.25,0.75,1,"BACE2",NA,"NS","transcripts"
0.0307029576522562,-0.00434035576232361,0,0.625,1,"KLF15",NA,"NS","transcripts"
0.0307376956354259,-0.00452083497445654,0,0.625,1,"VMO1",NA,"NS","transcripts"
0.0307399858957368,-0.137799236164675,0.125,1,1,"SLC1A7",NA,"NS","transcripts"
0.0307402353592946,0.0807244712106647,0.625,1,1,"RAB20",NA,"NS","transcripts"
0.0307438224266191,0.0541825753811565,0.25,1,1,"TRIM2",NA,"NS","transcripts"
0.0309026879748416,-0.679817889359131,0.75,1,1,"CHI3L2",NA,"NS","transcripts"
0.0309945656137619,-0.329432782100602,1,1,1,"TRIM23",NA,"NS","transcripts"
0.0310496777615956,0.00318343427065004,0.25,0.875,1,"ULBP3",NA,"NS","transcripts"
0.0310620740893981,-0.00564033068521841,0,0.75,1,"MSH4",NA,"NS","transcripts"
0.0311496610077801,-0.000703501981242027,0.125,1,1,"PLA2G2C",NA,"NS","transcripts"
0.0311608009707149,-0.00625782126991981,0,0.75,1,"SSTR2",NA,"NS","transcripts"
0.0311668005916373,-0.0043779849360317,0,0.625,1,"PCDHGA6",NA,"NS","transcripts"
0.0311686856890954,-0.00637149087893896,0,0.75,1,"PPP1R1A",NA,"NS","transcripts"
0.0311947179214651,0.045319786962263,0.25,0.125,1,"PLEKHA6",NA,"NS","transcripts"
0.0312707318413626,0.172881771068905,1,1,1,"PLPP5",NA,"NS","transcripts"
0.0313460744833775,-0.00439497631120078,0,0.625,1,"SPTB",NA,"NS","transcripts"
0.0313798814634421,0.107654926723752,0.625,0.875,1,"KCTD21",NA,"NS","transcripts"
0.0314537534053745,0.00195951051350507,0.25,0.875,1,"MTMR11",NA,"NS","transcripts"
0.0314858843739457,0.098012621837146,0.875,1,1,"FDX2",NA,"NS","transcripts"
0.0315434157236713,-0.391097215858266,1,1,1,"SETD1B",NA,"NS","transcripts"
0.0315633436929584,0.00310007089359177,0.25,0.75,1,"GBGT1",NA,"NS","transcripts"
0.0315856189618134,-0.00845414291892554,0,1,1,"C9orf131",NA,"NS","transcripts"
0.0316437704074083,-0.575201189189791,0.875,1,1,"PARP15",NA,"NS","transcripts"
0.0316482768116496,-0.00286382735062363,0,0.5,1,"NYAP2",NA,"NS","transcripts"
0.0316593056822045,-0.00290201857875738,0.125,0.875,1,"TLDC2",NA,"NS","transcripts"
0.0316911867088929,-0.438250046615725,1,1,1,"ADGRE5",NA,"NS","transcripts"
0.0316940577612901,-0.161896264926154,0.25,1,1,"NUSAP1",NA,"NS","transcripts"
0.0317539166446548,-0.00272123388597079,0,0.5,1,"FAM20A",NA,"NS","transcripts"
0.0317683204555197,-0.0045095227708587,0,0.625,1,"POF1B",NA,"NS","transcripts"
0.0318055786000195,0.105627971144347,0.875,1,1,"SPA17",NA,"NS","transcripts"
0.0318376039559135,0.242325871697547,1,1,1,"NDUFAF8",NA,"NS","transcripts"
0.0319358817604926,0.105914409171999,1,1,1,"EEF1A1",NA,"NS","transcripts"
0.0320633221935683,-0.00288408849960176,0,0.5,1,"HYAL1",NA,"NS","transcripts"
0.0320633221935683,-0.00288408849960176,0,0.5,1,"FAM90A1",NA,"NS","transcripts"
0.0320646348548972,-0.37151314998389,1,1,1,"SERTAD3",NA,"NS","transcripts"
0.0321149154561065,-0.0057244340915994,0,0.75,1,"P2RY13",NA,"NS","transcripts"
0.0321184099172342,0.0523237101329004,0.375,1,1,"IL17RE",NA,"NS","transcripts"
0.0321973617326151,-0.00274149703761006,0,0.5,1,"KCNJ5",NA,"NS","transcripts"
0.0321973617326151,-0.00274149703761006,0,0.5,1,"RLN3",NA,"NS","transcripts"
0.0323300215907984,0.174674870127538,0.625,1,1,"COLQ",NA,"NS","transcripts"
0.0323436953948656,-0.00275240237539176,0,0.5,1,"CPNE6",NA,"NS","transcripts"
0.0324233396868583,-0.00643819645961008,0,0.75,1,"PRG2",NA,"NS","transcripts"
0.0324336776491362,0.1009604211321,1,1,1,"RPL10",NA,"NS","transcripts"
0.0324436267369372,-0.165882748488759,1,1,1,"GTPBP8",NA,"NS","transcripts"
0.0324497210652795,-0.0026705634250308,0,0.5,1,"ZBTB8B",NA,"NS","transcripts"
0.0324497210652795,-0.0026705634250308,0,0.5,1,"COL8A2",NA,"NS","transcripts"
0.0324497210652795,-0.0026705634250308,0,0.5,1,"HOGA1",NA,"NS","transcripts"
0.0324582336356443,0.00826592078698907,0.125,0.5,1,"CEND1",NA,"NS","transcripts"
0.0324640713505823,0.0975098448871532,0.875,1,1,"TRMT12",NA,"NS","transcripts"
0.0324669915561311,0.00206303463619539,0.125,0.75,1,"KLHL34",NA,"NS","transcripts"
0.0324702230528932,0.0386983192211896,0.125,0.5,1,"NTN1",NA,"NS","transcripts"
0.0325054060922884,-0.00289094823849467,0,0.5,1,"ARHGEF16",NA,"NS","transcripts"
0.0325054060922884,-0.00289094823849467,0,0.5,1,"SLC13A3",NA,"NS","transcripts"
0.0325123578068953,0.10885651676166,0.625,1,1,"MAMLD1",NA,"NS","transcripts"
0.0325459802182891,-0.00272524722777945,0,0.5,1,"HIPK4",NA,"NS","transcripts"
0.0326038936771106,-0.00274835745452995,0,0.5,1,"DMD",NA,"NS","transcripts"
0.0326038936771106,-0.00274835745452995,0,0.5,1,"GPR162",NA,"NS","transcripts"
0.0327296641093299,-0.00463173487928792,0,0.625,1,"RGS11",NA,"NS","transcripts"
0.0328095666304,-0.246458621126776,1,1,1,"GXYLT1",NA,"NS","transcripts"
0.0328537761998876,-0.00291120900659392,0,0.5,1,"NCAN",NA,"NS","transcripts"
0.0328849010027528,-0.0048355256073096,0,0.625,1,"CACNA1D",NA,"NS","transcripts"
0.0329882103692815,-0.00276862022521573,0,0.5,1,"FOXD4",NA,"NS","transcripts"
0.0329882103692815,-0.00276862022521573,0,0.5,1,"KANK2",NA,"NS","transcripts"
0.0329898670711831,0.215255553789924,1,1,1,"SLC25A51",NA,"NS","transcripts"
0.033033591249079,0.195086952137714,1,1,1,"WDR5",NA,"NS","transcripts"
0.0330489525451073,-0.00269082728836212,0,0.5,1,"ECT2L",NA,"NS","transcripts"
0.0331054527268163,-0.0027795253579761,0,0.5,1,"CD164L2",NA,"NS","transcripts"
0.0331089596319398,-0.00439096761162494,0,0.625,1,"MTCL1",NA,"NS","transcripts"
0.0331956905178673,0.238843780431743,0.875,1,1,"CTSH",NA,"NS","transcripts"
0.0332219957115134,-0.00444158306339837,0,0.625,1,"RFPL3",NA,"NS","transcripts"
0.0332240794364238,-0.00297277468851931,0,0.5,1,"HSPE1-MOB4",NA,"NS","transcripts"
0.0332459535585043,-0.00270173300916232,0,0.5,1,"ARX",NA,"NS","transcripts"
0.0332575323185163,0.129773365054693,0.25,0.25,1,"HOXB5",NA,"NS","transcripts"
0.033318132215538,-0.337584810709861,1,1,1,"PPP6R3",NA,"NS","transcripts"
0.033322196335636,-0.00294562368858964,0,0.5,1,"GFI1B",NA,"NS","transcripts"
0.033322196335636,-0.00294562368858964,0,0.5,1,"RAPGEF3",NA,"NS","transcripts"
0.033322196335636,-0.00294562368858964,0,0.5,1,"FSCN2",NA,"NS","transcripts"
0.0333345258846864,-0.00472021341979145,0,0.625,1,"ADAM20",NA,"NS","transcripts"
0.0333550292141646,-0.0029582356163016,0,0.5,1,"RBMS3",NA,"NS","transcripts"
0.0333550292141646,-0.0029582356163016,0,0.5,1,"PTX3",NA,"NS","transcripts"
0.0333877492638297,-0.201676433914494,0.875,1,1,"ZKSCAN5",NA,"NS","transcripts"
0.0333985259078042,-0.00280303830871498,0,0.5,1,"KCNS1",NA,"NS","transcripts"
0.0334340680499691,-0.00281565148295293,0,0.5,1,"ARHGEF10L",NA,"NS","transcripts"
0.0334405248840566,0.231568730403864,1,1,1,"ISOC1",NA,"NS","transcripts"
0.0334571725638363,0.15454508482087,1,1,1,"SELENOM",NA,"NS","transcripts"
0.0334590385867896,-0.00730887661225488,0.125,1,1,"DLX4",NA,"NS","transcripts"
0.0334712542946984,-0.00252268992428428,0.125,0.875,1,"IL5",NA,"NS","transcripts"
0.0334745912794308,-0.759453816814944,0.75,1,1,"KLRC3",NA,"NS","transcripts"
0.0334859199227579,-0.00457140887817253,0,0.625,1,"GOLGA8S",NA,"NS","transcripts"
0.0334926314651978,0.0980180651307867,0.375,1,1,"HGD",NA,"NS","transcripts"
0.0335214411546013,0.256322531293061,0.125,1,1,"ITPRIPL2",NA,"NS","transcripts"
0.0335439443715595,-0.00296187101641188,0,0.5,1,"SH3PXD2B",NA,"NS","transcripts"
0.0336052974906699,-0.00486260945534855,0,0.625,1,"ROPN1B",NA,"NS","transcripts"
0.0336373818147048,-0.00296588368886441,0,0.5,1,"ABRA",NA,"NS","transcripts"
0.0336418492874344,-0.00293471981127658,0,0.5,1,"SYT2",NA,"NS","transcripts"
0.0336534539948068,-0.00478570956816515,0,0.625,1,"TGFB2",NA,"NS","transcripts"
0.0336571391155115,-0.00125920019298009,0.125,0.75,1,"SMIM33",NA,"NS","transcripts"
0.0336766261541429,0.00281035038990129,0.125,0.75,1,"PYDC1",NA,"NS","transcripts"
0.033677418842051,-0.00294161095978662,0,0.5,1,"STAC2",NA,"NS","transcripts"
0.0337102549980757,-0.00279213335368489,0,0.5,1,"CTAGE6",NA,"NS","transcripts"
0.0337102549980757,-0.00279213335368489,0,0.5,1,"CEACAM4",NA,"NS","transcripts"
0.033741114528571,-0.00282330031142353,0,0.5,1,"NPHS1",NA,"NS","transcripts"
0.0338696353969068,0.230631156678565,0.875,1,1,"RASGRF2",NA,"NS","transcripts"
0.0338751959422848,0.00496418366996121,0.125,0.75,1,"RASGRP4",NA,"NS","transcripts"
0.0338839568304586,0.00480422087594601,0.25,0.625,1,"SLC1A2",NA,"NS","transcripts"
0.0339201018245841,0.119400910140306,0.875,1,1,"PRDM15",NA,"NS","transcripts"
0.0339593590496181,-0.00280875973275929,0,0.5,1,"RARB",NA,"NS","transcripts"
0.0339593590496181,-0.00280875973275929,0,0.5,1,"NLGN4X",NA,"NS","transcripts"
0.0339593590496181,-0.00280875973275929,0,0.5,1,"TMEM221",NA,"NS","transcripts"
0.0339593590496181,-0.00280875973275929,0,0.5,1,"MAG",NA,"NS","transcripts"
0.0339593590496181,-0.00280875973275929,0,0.5,1,"KCNE1",NA,"NS","transcripts"
0.0339973074556256,-0.00486222094104116,0,0.625,1,"OR2A7",NA,"NS","transcripts"
0.0340393237968238,0.0291752116979009,0.375,1,1,"CYP27B1",NA,"NS","transcripts"
0.0340570129737362,0.00510069639952437,0.125,0.5,1,"DLGAP2",NA,"NS","transcripts"
0.0341002975046164,0.00324163884074213,0.125,0.75,1,"RGS5",NA,"NS","transcripts"
0.0341266401305615,-0.00304005825013354,0,0.5,1,"SH2D5",NA,"NS","transcripts"
0.0341266401305615,-0.00304005825013354,0,0.5,1,"GLYAT",NA,"NS","transcripts"
0.0341514076033168,-0.00693952605561865,0.125,1,1,"SCAMP5",NA,"NS","transcripts"
0.0341740975686999,0.191975259027406,1,1,1,"ELAC1",NA,"NS","transcripts"
0.0342943094964912,-0.00287032978667501,0,0.5,1,"TIE1",NA,"NS","transcripts"
0.0342943094964912,-0.00287032978667501,0,0.5,1,"PPL",NA,"NS","transcripts"
0.0343129755765079,-0.00476392952841875,0,0.625,1,"MYLK3",NA,"NS","transcripts"
0.034318191569443,-0.00469997804105304,0,0.625,1,"FNDC9",NA,"NS","transcripts"
0.0343194703902292,-0.00815450929081463,0,0.875,1,"LRMDA",NA,"NS","transcripts"
0.0343453126773135,0.147068244299229,0.5,0.75,1,"RBM24",NA,"NS","transcripts"
0.034356492813569,-0.164686891065602,0.125,1,1,"SPI1",NA,"NS","transcripts"
0.0344478199205941,-0.0014325786935494,0.125,0.625,1,"DLL4",NA,"NS","transcripts"
0.0344751558995966,-0.00283992633131946,0,0.5,1,"MFSD2B",NA,"NS","transcripts"
0.0345390259327987,0.522143011631444,1,1,1,"ANK3",NA,"NS","transcripts"
0.0345729069486257,-0.00302915508653534,0,0.5,1,"AVP",NA,"NS","transcripts"
0.0345809963201722,0.11764466977605,0.75,1,1,"RPGRIP1L",NA,"NS","transcripts"
0.0346036440955715,-0.0080954922467682,0,0.875,1,"ANKK1",NA,"NS","transcripts"
0.0346397822582848,-0.00482942369222306,0,0.625,1,"PPAN-P2RY11",NA,"NS","transcripts"
0.0347407428087532,-0.00285942534027406,0,0.5,1,"TERT",NA,"NS","transcripts"
0.0347412401150675,0.0152853891026665,0.125,0.875,1,"AOC3",NA,"NS","transcripts"
0.0347454553024936,-0.00643174165849913,0,0.75,1,"LRRTM2",NA,"NS","transcripts"
0.0347759697565564,0.0356017652281242,0.25,1,1,"SIGLEC10",NA,"NS","transcripts"
0.0347822633295761,0.0170703668119461,0.125,0.75,1,"RTL8B",NA,"NS","transcripts"
0.0349451664752336,0.302447621356474,1,1,1,"P2RX4",NA,"NS","transcripts"
0.0350100391182252,-0.00476718110044949,0,0.625,1,"STAB1",NA,"NS","transcripts"
0.0350303195362014,-0.00751849241753044,0,0.875,1,"FAM72B",NA,"NS","transcripts"
0.0350430474923153,0.0162757487066716,0.125,0.75,1,"TAS2R46",NA,"NS","transcripts"
0.0350681544974091,0.0293562877976181,0.25,0.875,1,"LDB2",NA,"NS","transcripts"
0.0351178618879868,0.153751979395799,0.625,1,1,"MATN1",NA,"NS","transcripts"
0.0351184450941943,-0.111132644347045,0.375,1,1,"ARHGEF5",NA,"NS","transcripts"
0.0351629271713822,-0.00639128314910931,0,0.75,1,"CASKIN1",NA,"NS","transcripts"
0.0352333199131637,-0.241399149936594,1,1,1,"UBAP2L",NA,"NS","transcripts"
0.0352392993781015,-0.00304002660193881,0,0.5,1,"KIF6",NA,"NS","transcripts"
0.0352941765510198,0.193574630278739,1,1,1,"YIPF2",NA,"NS","transcripts"
0.0353286865114992,-0.000696824839017562,0.125,0.5,1,"NR2F2",NA,"NS","transcripts"
0.0354192906470003,0.221276123996467,1,1,1,"TM9SF1",NA,"NS","transcripts"
0.0354246917645531,-0.372256766241396,1,1,1,"RWDD4",NA,"NS","transcripts"
0.0354290764066789,0.120495921943084,1,1,1,"TPT1",NA,"NS","transcripts"
0.0354735476774433,-0.00449989418120467,0.125,0.75,1,"SERPINE3",NA,"NS","transcripts"
0.0355033565082987,0.268614431805851,1,1,1,"TP53I13",NA,"NS","transcripts"
0.0356132445549802,-0.00305627286665544,0,0.5,1,"RET",NA,"NS","transcripts"
